goods,purchases,parking,rental_bag,date
25,,1,2,2022-11-10
17,104210.0,0,2,2023-02-08
4,17700.0,1,1,2022-12-05
6,38800.0,0,0,2023-02-14
16,142170.0,1,2,2022-12-03
11,76760.0,1,1,2022-11-01
19,167680.0,0,2,2023-01-09
26,,0,0,2023-02-08
13,551610.0,1,2,2023-02-04
17,320480.0,0,2,2022-12-06
2,9740.0,1,1,2023-01-25
18,167230.0,1,2,2023-02-04
0,0.0,1,0,2022-11-15
28,625770.0,0,2,2023-01-26
25,696380.0,0,2,2022-12-09
18,538690.0,1,2,2022-11-15
27,232760.0,0,2,2022-12-21
16,117710.0,0,2,2022-11-10
25,132980.0,0,2,2022-11-29
8,53050.0,0,1,2022-12-20
25,509390.0,0,2,2023-02-25
2,,1,1,2022-11-24
26,186460.0,1,2,2022-11-21
10,91150.0,0,1,2022-12-16
20,178080.0,0,2,2022-11-08
30,,1,2,2023-01-29
30,288490.0,1,2,2022-11-07
14,103070.0,1,2,2023-02-22
18,,1,2,2022-11-19
26,144810.0,1,2,2022-12-05
21,146320.0,0,2,2022-12-12
21,,0,2,2023-01-18
18,,0,2,2022-11-28
29,381690.0,0,2,2023-01-18
6,,1,1,2023-01-27
20,70220.0,1,2,2023-01-02
11,95550.0,1,0,2023-01-04
1,5430.0,0,0,2023-01-03
12,,1,0,2022-12-29
6,52210.0,0,0,2023-02-28
21,140110.0,1,0,2023-02-18
9,365530.0,0,0,2023-01-22
3,563890.0,1,1,2023-01-30
24,184470.0,1,0,2023-02-06
13,97400.0,0,0,2023-01-06
23,164230.0,1,0,2023-01-20
15,92810.0,0,2,2023-01-18
4,377000.0,0,0,2022-12-12
15,118630.0,1,2,2023-02-05
6,33580.0,0,1,2022-12-10
15,,0,2,2022-12-12
2,473340.0,0,1,2022-12-26
3,14190.0,1,2,2022-11-23
24,108310.0,0,0,2022-12-12
12,296780.0,0,1,2023-01-23
27,,1,2,2023-02-01
19,543760.0,1,2,2023-02-21
23,,1,0,2023-01-03
12,260470.0,1,1,2023-02-04
25,107070.0,1,2,2022-11-11
7,27330.0,0,1,2022-11-27
6,49810.0,1,1,2022-12-01
3,18990.0,0,0,2023-01-07
15,65980.0,1,2,2022-12-15
1,4560.0,0,2,2022-11-01
3,185330.0,1,0,2023-02-27
4,28900.0,0,2,2023-01-13
6,40290.0,1,1,2022-11-23
26,242610.0,0,2,2023-01-20
13,91370.0,0,2,2023-02-24
13,444780.0,0,2,2022-12-03
20,73780.0,1,2,2022-12-04
6,,0,1,2022-11-19
7,26410.0,1,1,2023-01-07
8,483470.0,1,0,2023-01-15
14,63430.0,0,2,2022-12-12
14,78630.0,1,2,2022-11-11
29,,1,2,2023-01-28
21,175500.0,1,0,2023-01-27
29,93640.0,1,2,2022-11-16
9,57160.0,0,0,2022-12-06
28,,0,2,2023-02-17
17,57390.0,1,2,2022-11-11
3,17050.0,0,0,2023-02-01
19,107770.0,0,2,2023-01-15
27,235320.0,1,2,2023-02-11
22,83760.0,0,2,2023-01-04
17,,0,2,2022-12-08
6,39090.0,0,1,2023-01-19
5,218350.0,1,1,2023-01-27
28,744920.0,0,2,2022-12-29
12,91580.0,0,1,2022-12-21
27,150470.0,0,2,2022-11-07
19,150580.0,1,2,2023-02-26
21,80330.0,1,2,2023-01-04
28,,0,0,2023-02-09
4,27170.0,1,0,2022-12-02
5,33990.0,1,1,2023-01-04
29,218930.0,0,0,2022-11-15
3,11720.0,0,0,2022-11-09
3,18140.0,0,0,2023-02-08
25,210890.0,0,2,2022-12-15
16,88070.0,0,2,2023-02-06
2,169880.0,1,0,2023-01-15
7,33320.0,0,0,2023-01-11
20,168970.0,0,2,2022-12-10
31,217000.0,1,2,2023-01-26
13,84430.0,0,2,2023-02-25
24,202800.0,1,2,2023-01-19
20,,1,2,2022-11-28
23,104290.0,1,2,2023-02-27
24,154840.0,1,0,2022-12-17
6,41010.0,0,0,2022-11-19
3,26480.0,1,1,2022-12-07
28,146800.0,0,2,2022-12-15
11,94410.0,1,1,2022-12-10
9,67700.0,0,0,2022-12-08
16,125790.0,0,2,2022-12-04
18,115240.0,0,2,2023-02-27
2,10470.0,0,0,2022-11-01
20,174640.0,0,2,2023-02-23
5,,1,1,2022-12-25
24,156910.0,1,0,2023-01-20
18,159940.0,0,2,2023-01-08
25,100950.0,0,2,2023-01-25
1,7870.0,0,0,2023-01-26
3,15060.0,0,0,2022-12-16
7,38100.0,1,0,2023-01-21
13,,0,2,2022-12-24
15,65450.0,0,2,2022-11-24
16,,0,2,2022-11-28
18,,0,0,2023-01-02
8,29430.0,1,0,2023-01-26
18,82360.0,1,2,2022-12-03
28,548170.0,0,2,2023-02-10
2,15510.0,0,1,2023-02-21
15,124050.0,0,2,2023-01-08
2,,1,0,2023-02-25
31,227100.0,1,2,2022-11-30
6,47330.0,1,1,2022-11-05
4,284230.0,1,2,2022-12-18
11,88060.0,1,0,2022-12-19
0,550120.0,1,1,2023-02-06
0,0.0,0,0,2022-11-17
9,523680.0,0,0,2023-02-27
9,65410.0,1,1,2023-01-18
9,,1,1,2023-02-23
21,300090.0,1,0,2023-01-05
2,17580.0,1,0,2023-01-03
17,62950.0,0,2,2023-01-26
10,,1,0,2022-11-01
8,63850.0,1,1,2023-01-09
23,173950.0,1,2,2023-02-11
3,21370.0,0,0,2023-01-08
0,0.0,0,2,2022-12-06
3,19250.0,1,2,2023-01-20
12,95580.0,0,0,2023-01-18
10,,0,1,2022-11-18
29,94390.0,0,2,2022-12-06
29,111560.0,0,2,2023-01-28
0,,0,2,2023-01-11
25,,0,2,2023-02-04
8,62950.0,1,1,2023-02-20
7,400780.0,0,1,2022-11-03
0,0.0,0,0,2023-01-03
25,219450.0,1,2,2023-01-02
18,91410.0,1,0,2023-01-21
6,41540.0,1,1,2022-11-12
27,116830.0,0,2,2023-01-23
2,8600.0,1,0,2023-01-06
27,240290.0,1,0,2022-11-30
11,96370.0,0,1,2022-12-14
3,15740.0,1,0,2022-11-15
22,263250.0,1,2,2022-11-12
8,27820.0,1,1,2023-02-26
30,215130.0,1,2,2022-12-27
22,47440.0,1,0,2023-01-14
4,,0,0,2023-02-21
18,143240.0,1,2,2022-12-22
21,,1,2,2022-12-08
23,179400.0,0,0,2022-11-19
13,,1,0,2023-02-01
29,177220.0,1,2,2023-01-29
0,0.0,0,1,2022-11-30
14,79970.0,0,0,2022-12-09
29,844000.0,1,2,2023-01-13
9,,0,0,2022-11-07
30,136780.0,0,2,2023-01-14
0,,0,0,2022-12-08
19,,1,0,2022-12-05
29,194220.0,0,0,2022-11-26
4,,1,1,2022-12-13
17,122130.0,1,0,2023-02-21
11,,0,0,2023-01-22
27,,1,0,2022-12-12
4,23950.0,0,0,2022-12-08
9,42300.0,0,1,2023-01-25
21,116220.0,0,0,2023-02-17
23,399420.0,0,0,2022-12-17
14,66300.0,0,2,2022-11-15
13,,1,2,2023-02-09
30,252240.0,1,2,2022-11-24
12,43670.0,0,1,2022-11-30
6,29340.0,0,1,2022-11-22
16,142890.0,1,2,2023-01-27
2,,0,0,2023-02-24
19,108170.0,1,2,2023-02-07
0,57110.0,0,0,2023-01-10
8,34290.0,0,0,2023-02-13
8,51480.0,0,0,2022-11-17
22,201300.0,0,2,2022-11-16
30,199810.0,0,2,2023-01-12
21,180860.0,1,2,2023-01-03
30,247240.0,0,2,2023-02-05
24,170710.0,0,2,2022-12-04
17,70160.0,0,2,2022-11-02
7,,1,0,2023-01-20
13,,1,2,2023-02-04
22,78630.0,0,2,2022-12-27
7,49780.0,1,1,2022-12-24
16,353560.0,0,0,2023-02-26
29,217870.0,1,2,2022-11-05
5,981960.0,0,1,2023-02-27
10,33570.0,1,1,2023-02-10
4,25020.0,0,2,2022-11-17
27,59560.0,0,2,2023-01-15
28,216450.0,0,2,2022-12-15
16,,1,2,2022-11-05
11,,1,1,2022-12-11
23,,1,2,2022-12-23
29,137960.0,0,2,2023-01-24
21,178520.0,0,2,2023-01-15
15,,0,2,2022-11-16
1,7990.0,0,2,2022-11-06
10,84900.0,1,1,2022-12-11
7,43650.0,1,1,2022-12-26
3,344650.0,1,0,2023-01-20
10,52750.0,1,1,2022-12-11
9,34850.0,0,1,2022-11-23
30,172020.0,0,2,2022-12-10
3,,0,0,2023-02-22
15,132610.0,1,2,2022-12-16
11,,0,1,2022-12-08
19,158970.0,0,2,2023-02-09
22,240040.0,0,2,2022-11-30
4,14940.0,0,1,2022-12-14
19,90790.0,0,2,2022-12-03
19,104870.0,0,2,2023-01-16
15,61820.0,1,2,2022-12-19
11,65670.0,0,1,2023-02-01
7,34190.0,0,1,2022-12-13
7,726500.0,1,1,2023-02-02
16,718050.0,0,0,2023-01-17
12,48890.0,1,1,2022-11-30
9,68170.0,1,1,2023-02-09
20,,1,2,2023-01-11
28,186100.0,0,2,2023-01-14
5,24990.0,0,1,2022-11-26
8,498120.0,0,1,2023-02-16
1,7890.0,1,2,2022-11-08
22,107810.0,0,2,2023-02-03
19,444850.0,0,2,2022-12-10
7,,0,0,2023-01-28
16,105090.0,0,0,2023-01-23
16,53300.0,0,2,2023-01-04
16,,0,2,2022-11-23
2,12870.0,0,0,2022-12-08
8,33450.0,1,0,2022-12-08
16,119790.0,0,2,2022-11-28
21,,1,2,2023-01-07
2,,0,0,2023-01-30
13,93300.0,1,2,2022-11-07
29,97930.0,0,2,2023-02-23
12,121770.0,0,1,2022-12-30
11,,0,1,2023-01-02
1,8360.0,1,1,2023-02-23
3,22400.0,1,0,2023-02-10
18,76370.0,0,0,2022-12-28
11,,1,0,2022-11-22
8,41250.0,1,1,2023-02-05
16,74670.0,1,2,2023-02-28
14,100220.0,0,2,2022-12-13
0,0.0,1,0,2022-12-19
27,346150.0,0,2,2022-11-24
25,136020.0,0,2,2023-02-02
9,,1,0,2023-02-01
17,137680.0,0,2,2022-11-01
10,45310.0,0,0,2023-02-08
10,,1,0,2022-12-12
13,120570.0,0,2,2022-12-01
26,92320.0,1,2,2022-12-20
20,,1,2,2022-11-25
3,27530.0,1,0,2023-02-23
28,243520.0,0,2,2023-01-23
8,593470.0,1,1,2022-11-22
16,138500.0,1,2,2022-12-05
0,0.0,1,1,2022-11-19
25,370980.0,0,2,2023-01-04
11,65190.0,0,1,2023-01-21
2,414830.0,0,0,2022-12-31
9,59500.0,1,0,2022-12-08
26,206900.0,0,0,2023-02-09
23,195610.0,0,0,2023-01-04
22,131270.0,1,0,2022-11-10
23,663830.0,1,0,2023-01-28
1,6790.0,1,0,2022-12-15
26,206450.0,0,0,2023-02-19
5,25400.0,0,1,2022-11-18
8,30620.0,1,1,2022-11-10
13,120180.0,0,0,2023-02-16
0,,1,0,2022-12-30
6,31710.0,1,0,2023-02-28
19,101050.0,0,2,2023-02-04
7,27130.0,0,0,2022-12-13
30,930300.0,0,2,2022-12-24
29,230520.0,1,2,2022-11-27
6,,1,1,2023-02-02
3,233420.0,1,0,2022-11-05
9,68880.0,1,1,2023-02-19
3,239250.0,0,1,2022-12-07
15,112930.0,0,2,2023-01-21
17,82710.0,0,0,2022-12-16
22,,0,0,2022-12-29
21,97980.0,0,2,2023-02-06
21,111350.0,0,2,2023-01-11
23,,1,2,2022-12-26
30,175200.0,1,0,2023-02-16
27,,0,2,2023-02-04
7,25270.0,1,0,2023-02-07
31,143780.0,1,0,2023-02-10
1,633020.0,1,0,2022-11-26
1,7770.0,1,0,2022-11-21
8,69620.0,0,1,2022-12-28
27,515090.0,0,2,2022-11-13
10,39780.0,0,1,2022-12-03
27,139330.0,1,2,2023-01-12
8,,0,1,2023-01-07
13,427790.0,1,2,2022-12-07
16,93310.0,1,2,2022-12-03
15,101520.0,0,2,2022-11-19
31,228960.0,1,2,2022-12-21
10,92360.0,0,1,2022-11-26
15,133030.0,0,2,2023-02-23
24,169350.0,0,2,2022-11-15
3,21080.0,1,2,2023-01-09
2,7610.0,0,0,2023-01-17
6,,0,1,2023-01-15
7,60630.0,0,1,2022-11-04
16,105080.0,0,2,2022-11-16
20,,0,2,2022-11-23
6,47970.0,1,1,2023-01-21
28,131440.0,1,2,2022-12-08
14,,0,2,2022-12-21
4,13640.0,1,0,2023-02-26
8,,0,0,2022-11-08
7,56240.0,0,0,2022-12-24
4,18240.0,0,1,2022-12-12
9,54440.0,1,0,2023-02-10
28,225350.0,0,2,2022-11-11
9,,0,1,2023-01-26
30,,1,2,2023-02-01
27,144400.0,1,0,2023-01-21
2,263590.0,1,1,2022-12-16
10,550990.0,1,1,2023-02-12
19,167290.0,0,0,2022-11-26
12,93460.0,1,0,2022-12-03
4,631700.0,0,2,2022-11-24
29,131540.0,0,2,2022-12-26
4,539280.0,1,0,2023-02-05
21,,0,0,2022-12-19
29,,1,2,2022-12-07
19,,1,0,2022-12-08
10,88950.0,0,1,2023-01-06
9,224850.0,0,1,2023-01-25
5,24790.0,1,0,2022-12-30
17,89140.0,0,2,2022-12-11
31,137370.0,1,2,2023-01-11
12,100680.0,1,1,2023-02-20
28,234840.0,0,0,2022-12-26
23,158870.0,1,2,2023-02-25
30,264090.0,0,2,2022-12-09
14,91800.0,1,2,2022-12-29
6,54190.0,0,1,2022-11-06
30,108580.0,1,0,2023-01-30
31,97510.0,1,2,2022-12-11
14,,0,2,2023-02-16
30,57470.0,1,2,2022-12-31
11,66140.0,1,0,2023-01-25
27,125110.0,0,0,2022-11-13
11,201340.0,1,0,2022-12-02
8,743140.0,1,0,2022-12-18
13,96390.0,0,0,2023-01-26
8,56210.0,0,1,2023-02-12
26,,0,2,2023-02-24
2,75040.0,1,1,2022-12-29
30,108430.0,1,2,2023-02-13
6,29500.0,1,1,2023-02-07
3,16600.0,0,0,2022-11-10
18,351040.0,1,2,2023-01-07
11,506920.0,0,1,2022-11-10
1,383360.0,1,0,2023-01-26
29,730350.0,1,0,2022-11-07
3,12770.0,1,0,2022-12-21
13,150410.0,1,2,2022-11-09
2,12630.0,1,0,2022-11-29
9,447180.0,0,1,2022-12-04
22,188830.0,1,2,2022-12-31
21,193380.0,0,2,2022-12-27
27,701360.0,0,2,2023-01-30
19,144910.0,1,2,2023-02-10
29,,0,2,2022-12-21
4,431610.0,0,1,2022-11-13
20,358840.0,0,2,2022-12-18
30,151890.0,1,2,2023-02-10
16,,1,2,2023-02-01
22,153270.0,0,2,2022-12-17
11,98230.0,1,1,2022-11-10
5,283380.0,0,1,2023-02-21
17,108180.0,1,0,2023-02-22
22,97990.0,0,2,2023-02-27
7,675110.0,1,1,2023-01-25
16,116060.0,1,0,2023-02-23
27,98510.0,1,0,2023-02-01
25,205880.0,0,2,2022-11-14
4,27310.0,1,0,2023-01-26
1,8120.0,0,2,2022-11-04
7,479090.0,0,0,2023-01-09
20,115510.0,1,2,2023-01-11
28,250270.0,1,0,2023-02-07
1,6690.0,0,1,2022-11-07
8,,0,1,2023-02-15
14,123920.0,1,2,2023-01-19
12,128910.0,1,0,2023-01-20
22,100900.0,0,2,2023-02-17
19,120650.0,1,2,2023-01-10
1,242710.0,1,0,2023-02-23
22,182840.0,0,0,2022-12-05
18,155400.0,1,2,2023-02-03
10,41390.0,0,0,2023-01-08
10,73890.0,0,1,2022-11-13
4,37100.0,0,0,2022-11-14
31,22020.0,1,2,2023-02-15
5,43260.0,0,1,2023-01-01
23,492770.0,0,0,2023-02-13
17,,0,2,2022-11-18
27,198900.0,1,2,2022-12-30
22,189820.0,1,2,2023-02-24
15,80590.0,0,2,2022-11-17
7,38990.0,0,1,2023-01-31
28,249700.0,1,0,2023-02-22
26,204830.0,1,2,2022-11-03
15,114610.0,0,2,2023-01-22
12,,0,1,2022-12-07
17,113470.0,1,2,2023-02-02
10,47810.0,0,1,2022-11-21
20,,1,2,2022-12-09
21,198620.0,1,2,2022-11-26
6,24630.0,0,1,2023-01-05
21,50080.0,0,2,2022-12-01
8,73840.0,1,0,2022-11-24
14,110820.0,1,2,2023-01-22
18,492960.0,1,2,2023-02-26
3,149270.0,1,0,2022-12-13
1,5370.0,0,2,2023-02-10
0,0.0,1,0,2023-01-03
29,153420.0,0,2,2022-12-26
31,213350.0,1,2,2022-12-04
17,142070.0,0,2,2022-11-07
5,,1,1,2023-02-12
23,265340.0,0,0,2022-12-17
23,,0,2,2022-12-11
13,62390.0,1,2,2023-02-22
16,,1,2,2022-12-25
12,67780.0,0,0,2022-12-03
31,176240.0,1,2,2023-01-14
14,,1,2,2022-12-20
20,49150.0,0,2,2023-02-18
11,74170.0,0,0,2022-12-07
14,93200.0,1,2,2022-11-22
15,471410.0,1,2,2022-11-13
13,89690.0,1,2,2023-02-04
17,,0,2,2023-01-31
0,0.0,1,1,2022-12-10
4,471230.0,0,0,2023-02-10
21,84730.0,1,2,2023-01-29
19,65460.0,1,0,2022-12-20
29,,0,2,2023-01-09
8,,1,1,2022-12-13
17,67410.0,1,2,2023-01-04
6,37800.0,1,1,2022-11-22
7,55350.0,1,1,2022-11-14
22,129090.0,1,0,2022-11-09
28,172470.0,0,0,2023-02-26
12,69550.0,0,0,2022-12-28
3,14890.0,0,2,2022-12-21
6,42100.0,1,1,2022-12-30
23,144190.0,0,0,2023-01-09
11,,1,1,2022-11-22
16,432080.0,0,2,2022-11-18
25,135260.0,1,2,2022-11-19
16,78650.0,1,2,2023-01-13
9,108050.0,1,1,2022-11-18
28,174160.0,0,2,2023-01-11
24,151700.0,1,2,2023-02-26
20,125620.0,0,2,2022-11-09
6,83750.0,1,1,2023-02-17
21,102280.0,0,2,2023-01-10
0,0.0,1,0,2022-11-12
13,52150.0,0,0,2022-11-30
16,,1,2,2023-01-15
27,,1,2,2023-01-06
12,82900.0,1,1,2023-01-02
6,53140.0,0,1,2022-12-15
16,54390.0,0,2,2022-11-09
11,50640.0,1,1,2023-01-09
18,155260.0,0,0,2022-12-19
4,49880.0,0,0,2023-01-07
10,678790.0,0,1,2023-01-13
9,,1,0,2022-11-07
23,144930.0,1,2,2022-11-05
8,,1,1,2022-11-26
9,67620.0,1,1,2022-12-25
25,135640.0,0,2,2023-01-21
18,111180.0,0,2,2023-01-28
6,358910.0,1,1,2022-11-30
19,,0,2,2022-11-22
6,,1,0,2023-02-07
4,23010.0,1,0,2023-01-06
12,317870.0,1,1,2022-12-13
0,0.0,0,2,2023-01-25
14,170010.0,1,2,2023-02-24
27,213020.0,0,2,2022-12-03
16,1053010.0,1,0,2022-11-06
0,0.0,1,0,2023-02-14
12,350150.0,1,1,2023-01-06
0,,1,0,2022-11-30
6,23720.0,0,0,2022-11-29
12,107410.0,0,0,2022-11-23
31,164130.0,0,2,2022-12-23
12,354450.0,1,1,2022-11-24
29,153040.0,1,2,2022-11-02
11,42620.0,0,0,2022-11-05
24,194350.0,0,0,2022-12-20
2,14640.0,1,0,2023-01-12
31,136150.0,1,2,2023-01-30
2,90320.0,0,0,2023-01-19
4,17100.0,1,0,2022-11-13
18,96010.0,1,2,2022-12-12
15,560870.0,1,2,2022-12-26
19,75010.0,1,0,2023-01-27
1,7790.0,0,1,2023-02-26
28,141030.0,0,2,2022-12-14
30,212030.0,1,2,2022-12-18
14,91830.0,1,2,2022-11-27
21,87550.0,1,2,2022-12-14
18,174510.0,1,2,2022-12-19
14,,0,2,2022-12-30
5,,0,0,2022-11-02
4,,1,0,2023-01-31
10,52120.0,1,0,2023-02-08
28,188490.0,1,2,2022-12-11
6,131090.0,1,0,2023-02-01
3,18990.0,0,0,2022-11-10
14,75400.0,0,2,2022-11-17
19,107860.0,0,0,2022-11-14
3,11520.0,0,0,2023-02-17
25,591150.0,0,0,2023-01-25
7,565430.0,0,0,2023-01-06
9,69400.0,1,0,2022-12-05
2,12710.0,1,0,2022-12-14
23,159090.0,0,2,2022-11-26
22,94970.0,1,2,2023-02-14
8,66650.0,0,1,2022-12-19
31,107320.0,1,2,2022-11-27
31,155130.0,1,2,2023-01-31
1,,0,1,2023-02-11
14,238750.0,0,0,2022-11-15
11,77210.0,1,1,2023-01-24
14,100940.0,0,2,2023-02-18
30,90530.0,1,2,2023-01-03
4,25540.0,0,1,2023-02-24
11,38380.0,0,1,2023-02-13
25,195700.0,0,2,2023-01-05
26,117880.0,1,0,2023-02-06
11,409620.0,1,1,2023-01-29
15,132790.0,1,2,2023-02-04
13,918630.0,1,0,2023-01-05
19,480640.0,0,2,2023-01-16
29,,1,0,2022-12-04
31,111830.0,1,2,2022-12-25
8,464950.0,1,1,2023-01-21
8,,1,1,2023-02-12
2,8370.0,1,1,2022-12-28
11,241410.0,0,1,2023-02-19
15,71610.0,1,2,2023-01-19
19,103000.0,0,2,2022-12-25
2,17840.0,1,2,2023-01-22
4,,0,0,2023-01-07
28,126580.0,1,2,2023-02-27
1,7540.0,0,0,2023-02-06
17,65310.0,1,2,2023-02-09
14,263150.0,0,2,2022-11-01
22,202300.0,0,2,2022-12-27
2,13430.0,1,1,2022-12-03
4,36380.0,1,0,2023-01-17
3,27060.0,0,0,2023-01-26
20,167770.0,1,2,2023-02-11
27,179120.0,0,2,2022-12-28
23,863080.0,0,2,2023-02-28
16,,0,2,2022-12-04
0,0.0,0,0,2022-11-21
24,144380.0,1,0,2023-01-09
1,7450.0,0,1,2023-02-27
15,109400.0,0,0,2022-12-02
20,73290.0,0,2,2023-01-26
13,,1,2,2023-02-13
15,,0,2,2022-11-12
3,17750.0,1,0,2023-01-24
8,31620.0,0,0,2022-12-10
12,623740.0,1,1,2022-12-10
30,,0,2,2023-02-04
20,,0,2,2023-01-05
0,0.0,1,0,2022-11-16
13,,1,2,2022-12-24
22,152860.0,1,0,2023-01-02
15,523080.0,1,0,2023-01-23
13,83230.0,0,2,2022-12-22
26,217200.0,0,2,2023-01-06
13,43990.0,0,2,2023-02-06
14,,1,2,2022-11-08
19,66030.0,0,2,2023-01-07
10,81580.0,0,1,2023-02-24
26,96630.0,1,2,2022-12-26
2,18320.0,1,0,2022-12-09
12,92860.0,1,0,2023-02-22
13,87110.0,1,0,2023-02-06
8,74520.0,1,1,2023-01-06
11,96450.0,1,1,2023-02-24
18,113730.0,0,2,2023-02-13
26,159790.0,0,2,2022-11-14
10,,1,0,2023-01-05
13,59170.0,1,2,2023-02-24
30,,0,0,2022-11-13
28,,0,2,2022-11-08
0,54660.0,1,0,2022-12-03
4,16020.0,0,2,2023-02-28
30,96940.0,1,0,2022-11-19
22,177790.0,0,2,2022-11-14
14,256740.0,1,2,2023-02-16
11,38560.0,0,1,2022-11-03
29,,1,0,2022-11-11
28,,1,2,2022-12-01
5,40090.0,1,1,2022-12-19
10,56510.0,0,1,2023-02-03
1,8960.0,1,0,2022-11-19
23,193770.0,1,2,2022-12-17
21,,0,0,2023-02-16
20,684020.0,0,2,2023-01-02
4,90520.0,0,1,2023-01-26
29,108730.0,1,2,2023-01-11
5,,1,1,2023-02-03
6,21000.0,0,1,2023-01-05
22,178160.0,0,0,2022-11-18
17,152000.0,1,2,2023-01-29
14,65680.0,0,0,2022-12-25
24,200430.0,1,2,2023-02-01
10,,1,1,2022-12-01
21,137090.0,1,0,2022-11-30
21,108890.0,1,2,2023-01-31
26,84610.0,0,2,2023-02-23
27,111680.0,1,2,2022-11-04
26,231350.0,1,2,2022-11-23
25,229230.0,1,2,2022-12-19
0,0.0,0,0,2023-01-09
29,133250.0,1,2,2022-11-26
3,17030.0,1,1,2023-01-08
9,574730.0,1,1,2023-02-17
31,272410.0,0,2,2023-02-01
1,8750.0,0,2,2022-12-16
10,,0,0,2023-02-28
7,24610.0,1,1,2023-02-11
13,252450.0,1,0,2022-11-23
25,206920.0,1,2,2022-12-28
29,115740.0,0,2,2023-01-16
4,15530.0,1,0,2023-01-18
7,37160.0,1,1,2022-12-17
26,544190.0,0,2,2023-02-16
6,,0,1,2023-02-28
4,235580.0,0,2,2023-01-12
29,659230.0,1,2,2022-11-26
10,50100.0,0,0,2022-12-12
6,305560.0,0,1,2022-12-20
0,0.0,1,0,2023-01-27
19,74050.0,1,0,2023-01-07
14,52360.0,1,0,2023-01-20
3,25560.0,1,0,2022-11-19
11,70350.0,0,1,2023-01-30
25,536510.0,0,2,2023-01-24
8,41020.0,1,1,2023-02-16
31,186050.0,1,2,2023-02-17
5,45550.0,1,1,2022-11-29
24,466360.0,0,0,2023-01-08
15,,1,2,2023-02-27
21,153450.0,0,2,2022-12-09
31,243640.0,0,2,2022-11-15
24,187030.0,0,0,2022-11-29
1,9040.0,0,2,2022-11-11
29,122570.0,0,2,2022-11-06
27,93440.0,1,0,2023-01-25
5,45230.0,0,0,2022-11-27
2,11690.0,1,0,2023-02-13
5,,1,1,2022-11-09
15,92240.0,0,2,2022-11-21
24,190440.0,1,2,2023-01-02
5,17360.0,1,1,2023-02-03
21,,1,2,2023-01-04
1,9120.0,1,0,2022-12-16
12,71520.0,1,1,2022-11-24
30,165790.0,1,2,2022-12-08
14,127730.0,0,2,2023-02-03
4,28600.0,1,1,2022-11-26
14,54140.0,0,2,2023-01-12
17,66970.0,0,0,2023-01-27
21,120900.0,1,2,2023-01-13
22,77670.0,0,2,2022-12-30
9,50740.0,0,0,2023-02-14
12,99660.0,0,1,2023-02-03
19,160770.0,1,2,2023-02-08
5,27440.0,1,0,2023-02-24
20,153380.0,1,2,2023-02-23
14,,0,2,2023-02-27
16,,1,2,2022-12-19
14,906730.0,0,2,2022-12-17
31,292410.0,1,2,2022-11-25
31,103890.0,0,0,2023-02-02
15,105290.0,0,0,2023-01-10
13,844670.0,0,2,2023-01-25
11,67170.0,1,1,2023-02-01
1,9310.0,1,0,2022-12-17
27,143740.0,0,0,2022-12-30
19,176950.0,1,0,2023-01-10
8,,0,1,2022-11-17
7,52080.0,0,0,2022-11-23
1,10700.0,0,0,2022-11-17
0,0.0,1,1,2023-01-21
23,,0,0,2023-01-07
9,68990.0,1,0,2023-01-01
29,216480.0,1,2,2022-12-07
9,34940.0,0,0,2023-02-28
28,177910.0,0,2,2022-12-26
4,29860.0,0,1,2022-12-05
28,128050.0,0,2,2022-11-05
24,85050.0,0,0,2023-02-06
22,86740.0,0,2,2023-02-21
9,44920.0,1,1,2023-01-17
2,,1,1,2023-02-28
0,347430.0,0,1,2022-11-22
20,74850.0,0,2,2023-01-20
25,129000.0,1,2,2023-02-12
4,35270.0,1,0,2022-12-05
2,515700.0,0,0,2023-02-04
28,185150.0,1,2,2022-12-12
7,55690.0,0,0,2023-02-15
24,158530.0,0,2,2023-02-12
26,120580.0,1,2,2022-11-02
3,132210.0,1,0,2022-11-27
2,17370.0,1,0,2022-12-13
6,,0,1,2022-11-10
20,141740.0,0,2,2022-12-21
30,242620.0,0,2,2022-12-07
4,24040.0,1,1,2022-11-07
29,238890.0,0,2,2022-12-27
10,85000.0,0,0,2022-11-04
15,113950.0,0,2,2023-01-21
24,,0,0,2022-12-19
18,153880.0,1,2,2022-11-30
15,,0,2,2023-01-30
5,21120.0,0,0,2023-01-21
20,130830.0,0,2,2023-02-27
7,,1,0,2022-11-24
15,51990.0,1,2,2022-11-02
30,135930.0,0,2,2023-02-28
22,107330.0,0,2,2022-12-07
20,175750.0,0,2,2022-12-08
16,58700.0,1,2,2022-12-09
17,,1,2,2023-02-18
0,418550.0,1,1,2022-12-25
9,34270.0,0,1,2023-01-02
5,43340.0,0,1,2023-01-17
11,45640.0,1,1,2022-11-20
28,151080.0,1,2,2022-11-24
31,160350.0,1,2,2023-01-27
2,,0,2,2023-02-17
22,348360.0,1,2,2023-01-05
26,173620.0,1,0,2023-01-10
5,480270.0,1,1,2023-02-22
10,211080.0,1,1,2022-11-04
26,99320.0,0,2,2022-12-12
20,,1,2,2022-11-25
12,,0,1,2023-02-08
17,103350.0,0,0,2022-12-10
7,54570.0,1,1,2022-12-18
17,190390.0,0,2,2023-01-10
31,141700.0,0,2,2023-01-27
7,50940.0,1,1,2022-12-03
10,83750.0,1,0,2023-02-27
16,88530.0,1,2,2023-01-14
