ids,ages,orders,purchases,bookmarks,replies,ratings,period
11510,41,24,,11,15,26,7
55992,36,38,2931464.0,3,37,114,30
9803,19,14,1379848.0,9,28,94,38
74206,52,59,85653.0,11,37,93,40
43378,45,66,4939792.0,3,35,89,24
30939,41,29,1478206.0,9,3,126,17
15349,25,42,460229.0,7,1,2,9
650,18,61,5515296.0,12,37,73,1
42321,43,57,5625023.0,8,22,37,23
5542,25,2,160882.0,9,14,31,4
38909,24,47,4512867.0,10,18,22,21
53207,35,59,3441298.0,12,38,112,29
55783,54,16,306734.0,0,17,54,30
11428,26,74,222859.0,7,13,23,7
31901,38,22,966998.0,12,17,21,11
71405,46,97,4746632.0,0,7,18,39
2347,22,57,1712072.0,3,3,10,2
50192,30,13,1208285.0,10,21,33,27
70288,21,55,1646870.0,4,11,35,38
2639,25,1,106062.0,3,20,36,2
52122,40,78,128684.0,11,11,33,28
17163,20,15,1142828.0,12,10,18,10
39938,38,58,4760535.0,1,32,90,22
21472,38,72,6170293.0,11,25,65,12
30915,30,57,3330084.0,3,22,57,17
30771,33,23,953319.0,4,7,15,17
18419,40,53,4676547.0,7,16,47,10
70292,24,29,2154936.0,11,23,75,38
36169,27,70,5346339.0,12,29,60,20
54229,49,20,1838720.0,4,27,77,29
222,26,9,511559.0,10,19,66,1
6228,28,20,759486.0,0,15,28,4
40268,29,30,1507137.0,8,1,2,22
27523,28,84,124901.0,7,2,5,31
45379,31,89,6601073.0,10,2,7,2
32998,33,68,2576113.0,3,5,9,18
55405,28,57,1097586.0,9,9,11,5
37445,21,79,5417959.0,0,39,146,20
2544,46,56,372580.0,9,32,121,2
20708,20,99,165688.0,8,37,83,12
21533,29,30,299998.0,3,0,0,12
47302,34,17,299998.0,10,6,12,26
73596,23,5,300001.0,9,36,143,39
65736,30,76,5930405.0,9,31,92,35
31232,35,51,2985066.0,11,36,105,17
64712,37,79,4911631.0,8,25,31,35
55371,44,2,169631.0,0,3,6,27
28383,33,99,300000.0,7,21,28,16
4517,35,96,8899658.0,3,4,15,3
9077,32,92,7018672.0,3,31,118,7
61606,32,76,7358383.0,0,32,88,33
58844,21,11,771369.0,2,25,57,32
7647,34,66,300000.0,11,3,9,5
41734,28,95,3757005.0,9,9,28,7
29880,41,3,213778.0,12,10,14,16
71923,44,33,4404159.0,11,6,8,38
54816,40,2,378227.0,4,4,8,30
17682,19,58,2493349.0,10,39,131,10
34543,25,68,5285916.0,7,8,29,19
64247,32,92,8316446.0,0,18,21,34
40402,44,66,4411856.0,4,34,34,22
61459,39,21,1076584.0,1,36,58,33
69209,34,8,388849.0,1,12,25,37
54597,50,32,2940230.0,6,25,82,29
31082,48,59,780211.0,7,1,1,17
37613,34,30,2975867.0,1,33,124,1
50593,22,64,2252861.0,11,36,85,27
23178,18,34,2266337.0,3,8,24,13
59228,44,83,299999.0,3,18,25,32
71716,26,93,8747069.0,11,12,26,38
73936,36,46,661391.0,5,36,44,40
15063,38,67,6498993.0,5,21,64,9
32713,30,4,301610.0,8,32,59,22
48123,40,74,2394726.0,6,29,114,26
67020,33,61,1653874.0,3,29,40,36
22185,38,17,1202015.0,9,4,4,12
64014,19,84,6111520.0,5,9,15,34
6650,35,55,5315569.0,5,38,138,4
62677,42,58,273183.0,12,11,14,34
4797,32,27,3172004.0,2,34,111,3
44036,43,3,223556.0,1,24,83,24
22944,25,78,2878368.0,6,8,15,13
49947,23,6,272241.0,12,14,30,27
5245,39,7,217380.0,5,18,27,3
16944,26,14,241839.0,2,23,36,10
39063,31,30,299999.0,4,33,56,21
6832,44,43,4389034.0,3,5,8,4
4396,25,99,12948235.0,0,23,87,3
53962,36,80,3393006.0,8,29,95,29
11087,21,41,2028098.0,12,24,59,25
27669,23,17,947591.0,11,6,8,15
9437,20,13,,6,37,54,6
19395,21,59,3719840.0,1,2,4,11
13073,44,48,3689302.0,5,2,5,8
9090,25,62,4293079.0,0,8,26,6
51900,42,50,3634099.0,0,37,103,28
26671,18,79,2795783.0,0,37,110,15
67286,18,40,1484740.0,9,34,39,36
43666,29,74,3103445.0,7,38,41,24
18169,33,6,33883.0,3,20,69,10
2410,24,30,37650.0,1,36,121,2
24184,43,88,3134768.0,8,25,33,14
56182,36,13,1284490.0,9,20,39,30
49088,24,30,2160916.0,1,23,64,27
45633,52,10,444358.0,9,21,58,25
75293,35,81,5529605.0,10,13,50,40
47835,25,8,659592.0,6,30,84,26
24073,28,80,470623.0,4,8,26,13
30250,37,75,300001.0,10,30,88,17
47426,48,62,267165.0,2,5,14,26
60526,28,55,3254489.0,1,27,71,33
31505,28,46,1219456.0,5,9,22,17
18163,18,16,141995.0,9,25,35,10
42872,34,8,759078.0,5,21,63,23
67770,31,78,7513929.0,8,5,5,36
69759,34,33,1521504.0,4,31,70,37
28324,25,70,1378071.0,2,30,116,16
29910,23,15,726377.0,4,36,47,28
55612,41,53,3829740.0,11,5,17,30
57687,33,68,4664868.0,11,27,84,31
38691,18,75,4288655.0,4,16,21,21
8401,37,1,92023.0,9,24,50,5
15518,38,88,6786010.0,12,23,38,9
43541,48,32,150922.0,2,31,36,24
35882,29,33,3194016.0,6,0,0,21
39033,25,62,2268292.0,10,10,21,21
28420,40,75,3817179.0,11,4,14,16
55157,39,21,265698.0,5,6,14,30
14915,20,16,573774.0,7,1,2,20
54265,26,83,6311493.0,1,11,25,29
23806,22,67,3399771.0,10,4,15,13
1998,27,60,2843953.0,2,10,24,2
69214,28,81,300000.0,9,11,12,37
57334,31,58,3996295.0,9,19,68,31
64010,22,17,286167.0,1,24,31,34
62385,33,74,10734697.0,5,26,56,33
37839,29,41,3640924.0,8,0,0,21
65324,28,70,7196428.0,3,13,21,35
49864,18,30,1408684.0,7,27,34,27
23227,41,25,2072148.0,4,21,39,13
30489,37,17,1282450.0,1,36,52,17
21869,37,33,1888852.0,1,16,16,12
73502,32,99,3453780.0,1,22,54,39
27076,33,54,3532875.0,12,11,22,15
66875,18,60,2532530.0,5,24,76,36
52733,39,49,299999.0,6,4,15,6
31528,34,40,3601563.0,9,0,0,17
23442,29,58,299999.0,4,30,119,13
12370,30,19,300002.0,3,35,136,7
11733,51,94,1278273.0,2,32,120,30
67248,34,52,168095.0,10,14,18,36
1236,29,64,299998.0,3,37,102,1
73753,33,86,5441026.0,6,21,31,39
18921,53,65,100503.0,9,17,63,11
8602,38,51,4522594.0,2,25,66,5
46462,21,47,551442.0,1,8,13,25
55162,28,52,1269255.0,3,33,40,30
49434,24,31,3340379.0,6,32,39,27
65136,40,8,362072.0,10,7,7,35
26679,29,80,12082578.0,8,22,44,15
2858,29,70,3349842.0,0,5,17,2
21826,46,79,3878624.0,9,6,10,8
8628,44,88,299999.0,0,30,27,5
15579,32,88,2376176.0,8,21,49,9
35090,23,28,2046773.0,6,38,62,19
1896,34,39,2018011.0,9,34,95,2
46492,36,5,317850.0,5,13,36,25
29620,26,10,299997.0,9,2,7,16
13549,36,80,4839460.0,3,30,30,8
63199,26,87,6877823.0,3,36,54,34
26528,39,31,3004824.0,2,34,128,15
28236,27,11,815423.0,7,28,43,16
38117,43,80,3612291.0,1,21,38,21
9522,38,94,5637977.0,0,31,70,6
52563,36,32,3595425.0,5,30,46,28
50847,24,89,12258107.0,3,15,48,28
51201,18,28,1609212.0,1,6,21,28
50223,26,75,4499992.0,8,12,43,27
50311,51,35,1445784.0,1,22,24,27
25647,52,58,5368916.0,5,36,65,14
27299,20,58,2862616.0,3,17,26,15
35752,27,88,8645069.0,12,5,18,20
50505,23,13,959676.0,5,26,27,27
36027,41,22,2160250.0,1,30,93,20
18456,37,40,1579959.0,11,11,29,10
68325,20,91,8192165.0,6,18,44,37
8363,19,91,6308286.0,1,22,59,20
63682,38,43,257998.0,5,14,51,34
58491,36,20,1252279.0,6,29,32,31
37043,38,16,1176024.0,1,4,10,20
33644,26,91,299999.0,6,37,47,18
41902,19,83,4269617.0,3,27,67,23
2472,29,14,1394456.0,9,22,67,2
69798,42,27,1127725.0,7,25,61,37
51041,27,98,4082584.0,3,17,63,28
75641,37,93,300000.0,12,32,59,20
47534,20,19,632969.0,7,23,47,26
66681,19,36,1000227.0,6,7,10,36
16355,31,99,5776940.0,1,10,22,17
13766,29,86,432340.0,1,7,20,8
57305,27,37,2640622.0,1,6,12,31
32078,33,41,4511121.0,12,7,18,18
13171,34,50,4176479.0,12,19,58,8
25496,32,69,9878812.0,0,26,96,14
44525,40,41,2213190.0,10,25,98,24
67468,31,82,382579.0,4,21,0,36
16624,37,51,3613744.0,10,4,8,9
18776,42,1,53733.0,1,31,99,11
72332,35,37,299999.0,2,13,32,39
46320,20,5,361593.0,7,8,16,25
67299,21,72,3833604.0,10,4,12,36
14712,33,82,4464624.0,9,8,46,9
8264,41,39,3723776.0,6,36,81,5
65254,24,95,3673277.0,0,9,25,35
4650,42,21,1907628.0,1,34,121,26
40158,24,74,413035.0,9,36,136,22
3946,20,1,55469.0,12,4,4,3
45924,23,11,682620.0,10,36,55,25
46050,42,26,1154452.0,2,37,138,25
67267,28,46,538284.0,9,1,1,36
19732,29,39,3782732.0,7,15,19,11
2166,54,18,484754.0,3,21,71,2
34517,35,35,1787423.0,2,31,56,19
48126,42,57,2286200.0,8,16,60,26
5072,40,57,2454459.0,10,29,52,3
68080,27,98,8656211.0,8,28,47,36
36487,35,9,363046.0,1,23,38,20
19484,21,27,978681.0,8,37,86,11
2395,44,10,721872.0,11,16,52,14
58366,25,70,31437.0,9,19,58,31
29299,33,13,913767.0,7,24,32,16
5817,32,76,4593229.0,10,37,42,4
45362,29,50,135623.0,9,30,109,25
54616,22,80,83312.0,0,1,3,29
48148,18,80,4711860.0,9,6,12,26
41314,33,75,261356.0,9,7,26,23
41535,30,52,6066592.0,3,3,4,23
31411,44,3,225320.0,6,30,86,17
51441,34,31,1566296.0,1,10,24,28
25680,51,19,1561945.0,10,36,79,14
46867,27,88,9987942.0,4,34,67,25
10030,43,29,99466.0,1,13,44,6
17195,25,86,13373050.0,4,27,102,10
36762,28,32,1630701.0,10,29,65,20
44526,23,88,3767141.0,12,11,11,24
24667,21,29,300000.0,4,37,134,14
65903,52,11,552592.0,12,6,63,35
11815,34,64,3362821.0,11,36,62,7
27254,43,5,673286.0,6,2,5,15
33916,44,9,626220.0,5,6,12,19
38152,34,89,478423.0,0,14,33,21
52686,43,86,6100579.0,1,34,65,29
1077,53,52,40084.0,9,0,0,1
61037,49,54,4464564.0,3,31,72,33
56777,35,54,300000.0,7,23,48,31
59539,32,15,256393.0,12,29,84,32
26830,38,95,8465180.0,9,0,0,15
7072,19,34,1483026.0,10,1,1,4
26964,44,62,6890008.0,0,38,101,15
12688,18,74,886417.0,0,25,34,7
38035,42,98,299999.0,1,24,87,21
63183,44,72,3061525.0,7,20,69,34
4505,54,3,298592.0,10,16,30,3
70015,20,64,2338334.0,1,11,29,37
15467,29,76,2776152.0,0,28,41,9
46640,42,61,403004.0,11,30,49,19
24984,37,45,1429771.0,3,21,30,14
14062,37,98,3604006.0,0,15,49,8
21611,44,92,1283319.0,8,7,13,12
11346,23,22,1750594.0,9,32,90,7
59061,18,22,1425642.0,7,18,55,32
73982,45,45,1293216.0,0,16,41,40
73994,32,26,2166322.0,8,5,17,40
44500,41,74,4317965.0,2,19,54,24
9027,44,21,1129641.0,3,23,51,6
56767,24,97,8886883.0,12,16,53,31
13586,27,28,457981.0,4,14,37,8
33601,31,95,16639293.0,3,26,33,18
61605,31,27,1429103.0,8,34,60,33
21748,18,54,2959399.0,1,12,28,12
39104,24,29,299999.0,10,10,22,12
51683,24,22,1517243.0,11,9,13,28
45588,30,95,7728754.0,12,6,14,25
24251,47,10,85767.0,2,20,77,14
10532,40,41,809519.0,9,20,58,6
35614,44,80,4603011.0,4,16,41,20
38615,42,54,299999.0,8,5,19,21
13871,21,88,4833021.0,2,17,64,8
1104,40,6,157273.0,12,13,37,1
64352,44,78,4530719.0,7,4,0,35
46508,25,39,5391482.0,0,24,97,25
8538,24,41,1534543.0,0,6,8,5
73903,42,63,5203208.0,2,0,0,40
62898,29,54,2573222.0,2,14,45,34
51694,46,62,5059728.0,6,5,12,28
74165,24,93,5899065.0,9,17,37,40
41637,21,18,820558.0,0,9,10,23
31895,23,2,300001.0,10,21,34,18
8611,43,62,1425112.0,4,36,41,5
9389,45,11,364251.0,9,9,21,6
16995,18,5,,2,6,18,10
61591,20,89,6432089.0,11,15,51,33
74850,30,29,1064919.0,6,12,25,40
16193,40,76,6086162.0,10,20,51,9
18843,30,25,300001.0,8,24,69,11
48587,29,79,2989011.0,8,9,12,26
9276,44,11,400048.0,2,29,81,6
40827,32,59,5507767.0,8,37,15,22
22910,47,52,2537497.0,6,27,43,13
24926,31,90,5753655.0,4,21,89,14
56573,40,61,5454584.0,0,20,44,30
61675,29,77,299999.0,0,27,30,33
53183,20,95,300000.0,1,13,22,38
38121,30,45,3737759.0,12,8,31,21
23437,25,20,267648.0,9,30,89,13
49577,38,78,9811377.0,3,5,6,27
644,42,49,3428686.0,12,7,59,1
5257,39,38,3624224.0,6,18,22,4
60429,19,4,,4,30,84,33
41071,31,88,9009653.0,12,0,0,22
9886,34,9,522260.0,12,17,60,6
6431,20,99,409916.0,1,16,57,4
52800,36,68,149307.0,11,31,97,29
57516,31,56,1809597.0,2,38,113,31
41750,44,8,381750.0,7,9,13,23
27184,29,46,4389221.0,1,26,34,15
69396,48,52,2240327.0,3,30,0,37
14789,31,29,2600851.0,0,33,61,9
44847,53,62,2633112.0,6,4,13,24
37671,20,10,1709189.0,12,5,6,21
60077,20,63,6001929.0,5,5,14,32
15489,21,73,5591900.0,1,29,78,9
27913,42,59,4262189.0,4,21,23,15
66098,25,81,3946464.0,8,39,46,31
32000,42,3,42034.0,0,18,34,18
2429,31,76,2746156.0,6,5,23,2
38721,53,26,2504096.0,9,11,36,21
17716,33,16,299999.0,10,30,45,10
18871,35,50,4395498.0,10,5,0,27
51270,38,40,1727026.0,6,18,46,28
16347,19,40,4242675.0,11,18,71,9
34594,39,1,47052.0,6,1,1,19
45130,37,38,3304964.0,1,14,28,25
1753,39,6,298213.0,4,27,85,1
14544,19,89,6851246.0,4,15,0,8
61755,21,68,333865.0,11,11,43,33
21279,30,21,56073.0,4,29,61,12
32373,43,29,924935.0,1,29,89,18
54595,29,51,135651.0,1,21,78,29
53665,25,95,9206746.0,11,8,13,29
73691,24,36,483487.0,10,18,50,39
53855,26,9,778622.0,6,13,39,29
34558,23,78,4769116.0,3,39,124,19
55564,29,61,6752631.0,2,39,47,30
64162,33,63,8479616.0,5,34,68,34
41667,31,86,3481448.0,3,1,3,36
23548,29,80,6706257.0,8,22,50,13
25636,43,33,389528.0,2,6,0,14
13886,21,18,1055391.0,11,37,77,8
53973,24,19,724136.0,9,13,42,29
11746,37,65,4102515.0,9,9,29,27
11583,38,88,6792039.0,6,30,113,7
65813,35,57,498253.0,4,35,65,35
29745,20,39,6344480.0,9,23,67,16
37947,36,22,1693959.0,2,35,87,21
38488,35,35,430834.0,4,16,19,21
25920,23,37,299998.0,8,11,30,15
315,31,36,2046022.0,0,8,29,1
48520,19,73,5839120.0,3,39,131,26
11810,42,53,295057.0,11,22,54,36
19921,38,10,783567.0,0,16,48,11
41875,41,63,652015.0,6,23,101,23
42478,42,74,60603.0,8,26,50,23
29115,43,87,8677177.0,11,17,24,16
58551,37,80,7405166.0,3,17,55,31
3811,40,60,7418884.0,12,14,46,3
38907,24,52,155462.0,4,6,13,21
72105,39,37,2578242.0,2,32,46,39
60814,34,33,1178423.0,11,33,85,33
9721,46,13,221980.0,11,37,116,6
38902,31,41,2820101.0,0,24,38,21
35344,49,31,160439.0,2,36,126,19
40558,18,40,3558588.0,9,13,42,22
35241,29,70,8543087.0,4,6,8,19
25200,43,55,2125815.0,12,30,0,39
26526,27,55,3876995.0,3,6,11,15
53293,40,15,453398.0,7,10,27,29
70512,31,45,1988102.0,7,15,42,38
18004,39,18,387618.0,1,11,16,10
8166,43,2,159340.0,0,3,7,5
74019,32,52,1865214.0,0,3,7,40
18663,26,90,10151069.0,11,17,34,11
2537,23,34,2695253.0,10,36,130,2
17752,30,28,2520438.0,0,26,15,10
32980,24,25,1723977.0,2,27,38,18
43838,34,84,3910558.0,12,37,118,24
41870,42,61,136046.0,6,2,0,23
57462,34,26,1833095.0,3,13,33,31
55040,41,85,4968847.0,5,9,34,30
47466,41,58,7909982.0,12,18,53,26
19924,24,23,1240901.0,5,32,44,11
35611,24,80,8121240.0,4,12,16,20
64302,47,77,987133.0,11,34,113,34
62825,25,84,2650338.0,4,32,87,34
2933,19,61,4057140.0,5,24,69,2
72979,44,65,2223133.0,1,4,0,39
47176,29,51,3065830.0,8,22,87,26
55628,20,34,2361075.0,9,1,1,30
46511,31,9,352804.0,3,14,22,25
67239,34,60,2345983.0,10,16,41,36
2080,28,7,657633.0,4,19,44,2
38081,53,66,4970311.0,0,31,67,21
33101,34,20,884758.0,11,32,91,18
45313,32,43,5034314.0,12,5,8,25
38714,39,51,1185938.0,3,16,14,21
36101,34,42,2082697.0,2,22,82,20
54015,23,62,4814033.0,7,11,39,29
13926,20,35,2859250.0,4,0,0,8
1822,34,8,269983.0,8,27,31,2
55476,18,59,2838696.0,1,30,101,30
38060,28,75,299999.0,4,5,19,21
29156,19,45,4020528.0,2,21,36,16
59044,42,43,3715882.0,2,38,83,32
31158,37,50,4818014.0,8,9,30,17
73440,26,32,1287039.0,10,20,72,39
64540,35,11,980845.0,2,11,68,35
51416,49,13,300000.0,12,19,53,28
47933,40,89,5978550.0,6,37,64,6
19024,36,36,3768232.0,3,26,102,11
50117,35,49,2481959.0,8,21,54,27
7872,35,95,3789799.0,2,29,63,38
9609,30,40,2044715.0,3,16,28,6
22602,37,77,5486417.0,5,17,45,13
69221,43,43,4478581.0,3,17,25,37
46329,41,92,1280751.0,10,4,11,25
74171,26,97,9341512.0,12,9,24,40
1009,43,23,2827519.0,11,14,26,1
69005,48,58,4636254.0,3,0,0,37
19452,41,96,7179289.0,11,23,45,11
64194,38,40,6141142.0,8,5,16,34
54832,33,12,823474.0,0,39,0,30
17374,28,40,299999.0,2,29,111,10
56909,19,99,5695148.0,7,15,46,31
44085,28,26,1204531.0,11,13,28,24
6605,41,45,5248186.0,7,8,19,4
38554,36,14,1497882.0,5,11,22,21
35087,18,60,130466.0,1,34,61,19
61482,23,12,556479.0,5,8,14,33
55574,24,35,3715126.0,7,9,19,30
28134,39,79,137206.0,8,23,83,16
61163,22,51,2182118.0,1,17,52,33
41951,30,63,4746261.0,8,24,65,23
35132,37,71,3350784.0,12,6,19,19
29914,24,55,2692465.0,0,20,45,16
24672,30,45,6261552.0,4,39,143,14
9473,45,29,4599009.0,2,29,30,6
63590,49,65,2829377.0,2,0,0,34
49268,30,93,5136983.0,7,27,49,27
59850,49,11,932149.0,5,30,58,32
57333,40,8,734494.0,7,37,0,31
73480,35,71,299999.0,4,14,25,39
2197,23,61,3774148.0,7,20,57,2
19300,40,1,35157.0,0,12,28,11
1277,34,17,465447.0,10,6,21,1
54953,34,19,2452416.0,9,22,27,30
9254,39,7,542871.0,6,12,30,6
25372,40,67,125298.0,4,3,11,14
11099,38,55,896629.0,4,25,73,7
29760,39,24,2286820.0,12,38,139,16
44904,41,10,1492305.0,0,7,22,24
53741,53,6,118748.0,6,35,59,29
68326,32,14,119664.0,9,30,41,37
23901,36,80,11288379.0,8,9,71,13
47696,34,71,4260390.0,12,33,57,26
40041,29,56,3814094.0,10,24,92,22
10135,48,44,1834675.0,1,6,20,6
46072,26,29,299998.0,10,10,15,25
30937,43,39,1206988.0,6,11,42,17
56343,41,30,589902.0,7,12,17,30
51352,43,40,1457088.0,3,5,7,25
21160,28,48,1548825.0,3,33,78,12
29686,49,6,295779.0,0,31,44,16
30280,38,19,688232.0,12,33,54,17
9824,18,15,1245601.0,9,4,5,6
66238,24,21,692622.0,0,32,90,36
72108,20,68,299999.0,1,26,36,39
72985,45,87,3855822.0,12,35,47,39
60393,34,5,84370.0,10,33,110,33
50594,23,25,300000.0,2,6,23,27
62636,51,19,1819185.0,8,8,14,34
43379,31,99,7836914.0,6,0,60,24
34253,33,87,6131399.0,10,27,68,19
53484,25,32,273692.0,6,30,89,29
58080,51,93,299999.0,12,25,37,31
56444,22,67,513387.0,10,39,141,30
35716,19,32,614357.0,4,20,56,20
9916,44,85,165558.0,4,20,48,28
63069,34,11,1034629.0,9,39,50,34
52578,18,73,6335975.0,6,25,84,28
10206,30,49,3932876.0,8,16,42,27
71695,43,97,144033.0,4,8,22,38
50881,37,89,8365165.0,12,15,51,28
40832,53,61,1046992.0,3,7,16,22
57389,41,82,7971155.0,0,29,45,31
34865,29,64,2489765.0,8,5,8,19
9430,28,4,205994.0,0,31,85,6
72519,25,71,2206277.0,10,21,22,39
67240,23,16,300000.0,6,0,0,36
44376,54,44,299998.0,10,10,13,24
49160,19,49,2566799.0,6,1,2,27
59665,41,4,137753.0,12,0,0,32
73076,54,57,554588.0,10,18,0,39
16158,19,87,7838534.0,2,25,3,9
23568,53,40,3342647.0,6,24,82,13
57681,28,45,2095154.0,2,30,87,31
36565,33,50,1699922.0,2,29,67,20
11739,27,34,1534246.0,1,8,31,6
58855,24,52,4541815.0,2,14,23,32
28325,25,48,4719024.0,9,30,101,16
12073,18,38,2437253.0,0,28,74,7
6287,26,72,5330888.0,1,25,98,4
35220,38,37,1412864.0,5,22,77,19
50670,19,88,300001.0,3,32,100,2
71981,35,3,104682.0,8,14,31,39
71226,22,3,355592.0,4,33,83,38
2985,30,37,299998.0,4,39,92,2
68998,43,31,3417140.0,0,39,51,37
60629,26,75,5537380.0,9,5,67,33
2688,32,82,4298149.0,5,10,16,2
64579,39,74,5454985.0,4,18,51,35
74046,41,49,2457540.0,3,36,114,40
17125,40,21,1328788.0,10,35,119,10
36608,24,98,6771881.0,8,9,21,20
55938,30,98,299999.0,6,12,34,30
72932,47,71,5540099.0,6,10,31,39
73406,38,80,2805867.0,2,39,138,39
47232,49,65,6678089.0,8,36,130,26
2951,36,9,176877.0,11,13,51,2
68296,38,92,4274626.0,0,8,24,37
44424,20,51,115748.0,7,23,69,24
43195,25,74,5022281.0,6,38,43,14
7607,18,83,65964.0,5,19,56,5
6146,26,95,5085895.0,7,36,56,4
47439,26,66,3855449.0,1,33,105,26
45537,37,11,299998.0,3,1,15,25
31356,41,67,5882174.0,8,3,5,9
63235,45,66,4438346.0,6,23,68,34
64695,24,58,300000.0,3,16,23,35
4958,30,68,5614090.0,1,34,69,3
55386,31,24,797508.0,5,14,32,30
4815,30,61,2107493.0,12,26,65,3
58753,40,4,312915.0,2,39,64,32
10170,54,85,8072542.0,8,39,142,6
71130,49,69,4585829.0,0,13,19,38
67053,28,95,299999.0,5,27,74,36
33559,24,99,299999.0,4,30,76,18
69332,43,45,3585833.0,11,1,2,37
68651,34,90,4078520.0,4,11,11,37
37992,28,17,1444604.0,1,7,17,21
1950,51,77,6800318.0,12,0,0,2
66051,22,99,4354749.0,5,14,25,35
75513,22,66,3041566.0,2,12,46,40
26055,21,43,3809489.0,4,37,45,15
64961,26,64,3562615.0,7,21,44,35
72812,32,63,300001.0,5,36,90,39
9611,44,44,223076.0,9,7,18,6
48410,20,94,8453353.0,10,13,34,26
26967,30,81,299998.0,10,32,92,15
60218,18,24,1830747.0,9,38,114,26
68554,40,22,1240461.0,12,21,82,37
30822,26,1,86893.0,9,4,6,17
68170,49,62,3058427.0,6,18,45,36
38802,22,43,519296.0,12,4,29,21
11365,43,26,264321.0,8,30,58,7
70366,44,48,300000.0,4,32,39,38
62980,35,39,1759326.0,3,18,55,34
44304,30,93,13375687.0,0,4,15,24
10054,35,70,41538.0,4,33,76,6
61719,44,50,1925458.0,12,31,89,33
21985,20,78,39054.0,2,8,31,38
28448,37,2,90352.0,12,27,98,16
10363,27,41,4020707.0,7,23,88,6
28274,36,53,3495008.0,0,9,0,16
46643,27,59,5816451.0,9,25,43,25
64276,30,95,4596097.0,11,17,28,30
55618,39,75,6699853.0,11,16,59,30
34389,24,22,1900741.0,11,13,43,19
4069,30,97,6105739.0,5,20,66,3
16220,18,92,6857904.0,7,32,55,9
39407,35,15,180675.0,5,19,73,21
24009,53,43,3151487.0,6,23,36,13
55971,44,31,2287891.0,9,35,112,30
70499,20,2,85105.0,6,16,35,38
58462,20,59,4431683.0,11,10,16,31
40567,41,75,6122981.0,2,23,25,22
67503,37,50,3021969.0,6,16,113,36
39433,28,32,1539415.0,9,32,100,21
54812,23,41,738927.0,4,39,83,1
27660,42,91,187376.0,8,11,34,15
75239,42,56,2771187.0,6,20,46,40
42250,22,80,1583261.0,1,25,58,27
30267,38,61,58283.0,4,8,18,17
67098,47,76,6984857.0,8,4,10,1
70494,34,28,40088.0,3,32,122,38
60996,33,76,1741166.0,7,27,36,14
36940,37,20,444522.0,9,35,122,20
45555,35,97,33862.0,7,28,29,25
67670,33,96,281672.0,6,10,18,36
43846,33,61,2547836.0,1,25,91,24
53172,34,94,6142446.0,5,11,19,29
58951,21,99,5756290.0,1,33,47,32
4605,21,26,1819284.0,0,26,34,3
19518,30,50,3067256.0,3,13,30,11
46778,34,60,1934392.0,4,34,96,25
54733,21,83,3604680.0,4,4,10,29
29551,40,60,5117327.0,3,17,0,16
39370,18,40,468007.0,6,32,58,21
60272,33,76,2373771.0,2,15,56,32
74125,40,63,3630623.0,2,25,60,40
1667,18,36,524982.0,10,4,12,1
13356,52,69,5195651.0,12,37,120,8
45145,34,10,299999.0,3,38,126,25
69320,39,22,938367.0,6,13,31,37
59259,37,88,4278567.0,4,20,28,30
38303,29,52,2414740.0,2,36,103,21
16089,37,2,147921.0,8,31,103,9
31787,50,88,148648.0,8,25,76,32
3023,29,12,1552850.0,12,34,129,2
2444,22,72,129616.0,7,30,48,2
72766,19,22,2823148.0,2,27,71,39
53865,54,53,9185890.0,6,15,41,29
50024,27,57,2703220.0,11,35,90,27
30297,30,65,5647460.0,11,9,27,17
65073,30,2,135734.0,8,26,45,35
66253,39,3,180747.0,5,35,89,36
55643,33,55,3362130.0,8,19,51,30
13601,27,9,299999.0,4,1,3,8
36306,29,31,300001.0,8,1,3,20
42094,23,93,11388734.0,1,38,72,10
22394,50,58,3772834.0,6,20,0,12
20157,54,12,178728.0,9,29,0,11
5832,31,66,5746802.0,1,12,18,4
73816,26,90,297513.0,1,25,53,12
58013,26,7,339982.0,10,19,47,31
21763,29,55,299997.0,2,21,81,12
1340,36,2,300000.0,0,32,116,1
10143,42,95,2801487.0,5,28,84,6
44605,30,86,5399020.0,6,39,123,24
58089,31,76,2725418.0,6,21,49,31
30729,44,11,590594.0,2,13,16,17
5445,19,75,5612296.0,4,9,33,4
34586,26,57,752404.0,10,18,65,19
73919,24,82,3988341.0,8,23,61,40
40193,36,57,3378799.0,7,4,0,22
7994,33,1,68489.0,3,10,16,5
16437,39,74,459303.0,9,23,78,11
7098,32,66,5605444.0,9,22,72,4
10695,20,40,6443556.0,12,24,19,6
26808,30,8,289576.0,1,39,95,15
8215,45,38,3491800.0,7,11,39,5
48292,34,50,300001.0,5,9,31,26
30637,36,55,4304110.0,8,28,28,17
35911,18,69,8423733.0,3,38,45,20
39812,27,18,299999.0,5,37,97,22
38445,35,35,1467472.0,12,32,105,21
20948,29,19,1008880.0,1,14,17,12
39159,24,12,250585.0,9,35,136,21
52310,40,12,811116.0,4,19,50,28
21379,18,79,6159460.0,10,20,36,12
39639,34,91,5630419.0,2,17,62,22
15936,30,38,6143488.0,9,2,3,9
26696,22,40,1691044.0,7,35,106,15
64326,52,85,3793528.0,12,6,6,35
1721,49,13,1236717.0,8,31,72,1
57349,25,42,1746956.0,2,26,86,31
58007,47,24,2272472.0,0,25,44,31
37615,18,62,4879890.0,3,5,7,20
46537,38,32,478644.0,5,18,66,25
